MatchId,Summoner,Champion,Win,Kills
6547531245,Skilloz,Jayce,true,11
6546766670,Negativeteammate,Fiora,true,7
6546540488,mraie22,Jayce,true,0
6545957014,Florent Apagnan,Malphite,true,8
6545901162,Couchon HALAL,Kayle,true,4
6545382001,MrNiceGuy,Naafiri,true,14
6545258368,MrNiceGuy,Naafiri,true,9
6544777003,MrNiceGuy,Yone,true,9
6544241975,BetterLuxNexTíme,Naafiri,true,11
6544179400,Gwenos Días,Gwen,true,9
6544133608,WUJUKAWS,Mordekaiser,true,5
6543824182,bigc0ckisback,Fiora,true,11
6543449323,LegionaryPlayer,Shen,true,4
6543409564,SERlAL KILLER,Jax,true,16
6543301054,you may kill mi,Maokai,true,6
6542499036,DeadlyLobster,Volibear,true,8
6542450876,tissemandimunden,Ornn,true,3
6542403235,Asmandi,Garen,true,6
6542317077,CârI Johnson,Jax,true,5
6542231101,Captain Vacoss,Darius,true,9
6542205947,karaellen89,Nasus,true,2
6541960635,Sky π,Gwen,true,6
6541762299,Madyline ,Irelia,true,14
6541452654,ShadowsQ,Pantheon,true,7
6541212629, LeoDeLion21,Volibear,true,7
6541141533,Daraenth,Rumble,true,18
6541079261,Gousedail,Darius,true,3
6539635741,MAD LittleFanBoy,Illaoi,true,8
6539513317,L9 Paysat,Illaoi,true,10
6539447453,sebolympe,Garen,true,7
6538848342,MlfOOns,Jayce,true,5
6538725464,always miss hook,Cho'Gath,true,2
6537941964,Qiwannabee,Aatrox,true,8
6537785833,BE Cyber,Garen,true,13
6537702712,Arkasus,Mordekaiser,true,3
6537049316,GriferYT,Poppy,true,4
6536992832,Shïnö,Shen,true,8
6536940545,GonzagueGonzales,Garen,true,4
6536187589,Ptifilous,Fiora,true,3
6535835117,SCHIZO JOHNNY,Gangplank,true,12
6535063448,GXLM39,Gnar,true,9
6535016511,FUNdementals,Riven,true,6
6533806359,Raining Blood,Garen,true,3
6533009960,KaktusSwag,Shyvana,true,4
6532963411,Hostage of E4,Renekton,true,5
6532691467,Tindarianeam,Irelia,true,6
6532026589,HerrZhangLC,Sett,true,10
6531945499,creatinerush,Garen,true,11
6531691222,omgIamFeeding,Garen,true,9
6531175837,Altereds,Malphite,true,3
6531117577,Remoulad,Shyvana,true,6
6530998024,BattySnogger400 ,Dr. Mundo,true,2
6530875681,last master 27,Poppy,true,17
6530430125,Nainchauve911,Gragas,true,8
6529247390,javiervv17,Gwen,true,4
6528691327,Is Always,Pantheon,true,11
6527732980,Nixenters,Renekton,true,5
6526901423,Megamìnd,Nasus,true,4
6526696197,ffhrycd,Lee Sin,true,11
6526106506,CR0TOLAMO,Mordekaiser,true,14
6525609998,Gamergirl215,Katarina,true,13
6525159333,Son Wukong,Fiora,true,0
6524841230,Halal Khalifa,Sett,true,0
6523272251,FromKarlInc,Vladimir,true,10
6522438310,I BEG U 4 HUMANS,Tahm Kench,true,9
6521564946,T1 Mojo,Gangplank,true,4
6520965441,Didraks,Mordekaiser,true,5
6517389889,BEcause i like u,Yasuo,true,6
6516773210,El Pypasso,Singed,true,3
6516527780,Chespin,Rumble,true,5
6515686837,XTheJokerX95,Teemo,true,3
6515506062,ImJ0keRr,Riven,true,7
6515358600,PETIT JEANN,Nasus,true,11
6515045344,BadMeestèr,Mordekaiser,true,5
6514720975,Bengi 2,Malphite,true,3
6514509536,Rodeo Pete,Garen,true,7
6514455697,nettar,Sion,true,1
6513396302,RafiStyle,Mordekaiser,true,5
6513331779,Ehmamacita,Aatrox,true,10
6513124816,Inidde,Gangplank,true,8
6511188376,darknighter00,Tryndamere,true,12
6511120022,heychat,Malphite,true,2
6510724524,Faker Hanma 099k,Garen,true,4
6508175348,Quirtelus BvInf,Ornn,true,6
6507525718,DuhhVoid,Kayle,true,9
6507455199,Sions,Sett,true,10
6507361110,jocelin101,Garen,true,8
6507344213,Solb MAV,Kayle,true,0
6507120242,MyNamelsKS,Tahm Kench,true,10
6506419922,Prothey,Mordekaiser,true,8
6505691845,2KC Troy,K'Sante,true,7
6504476124,RakaN 1v9,Darius,true,7
6503385682,aRoughSpringDay,Rumble,true,8
6502007960,AFGANLARA ÖLÜM ,Garen,true,7
6501954176,KalleDieWumme,Darius,true,17
6501366259,Feklex ,Mordekaiser,true,1
6500344627,W1kedWar,Mordekaiser,true,4
6498846674,Sawamura,Rengar,true,12
6498641094,Winterfields,Shen,true,4
6498429467,Pentacaca170,Darius,true,12
6498036896,Jerfhr,Mordekaiser,true,7
6497827432,lhaaj govinda,Darius,true,5
6497474834,Offmetaisthemeta,Kai'Sa,true,14
6497090206,Dreh 1 Johnny ,Gwen,true,9
6497022073,QsSUifOo2B,Malphite,true,7
6496937699,Shaeduho,Yone,true,11
6477149054,TeemoX,LeBlanc,true,4
6474804418,Shaneχ,Volibear,true,5
6446127576,Danielgssg,Malphite,true,3
6445765277,MiticaEne,Renekton,true,2
6445481787,I am new here ,Darius,true,7
6445399336,yunjins dog,Trundle,true,8
6445356352,jubdx14,Dr. Mundo,true,10
6444844217,Ellocuras,Tryndamere,true,9
6444699486,PeJotaSaurus,Warwick,true,12
6444589669,Wanpeur,Illaoi,true,5
6441659156,practicing1,Malphite,true,4
6440018246,Nacti,Darius,true,16
6435897704,Hitοri ,Zeri,true,7
6432799065,AbominableD,Gnar,true,8
6431247862,Qui Gon Yinn,Sion,true,12
6429686046,etiboni7,Sion,true,12
6426436586,Morgan FreeIo,Shen,true,2
6425914959,Cheeringmonkeyd,Ornn,true,0
6425525141,dr disgusto,Fiora,true,6
6423835333,ClΦud,Sion,true,7
6423783000,ShurimaBro,Nasus,true,2
6421512867,oO pooya Oo,Urgot,true,10
6421453825,Motors King,Kled,true,6
6419881158,luzarush,Fiora,true,1
6419047279,MrNiceGuy,Yorick,true,0
6418095534,Chop Cheese NY,Kled,true,18
6417949717,Bilgz,Illaoi,true,3
6415382279,The Paolo,Shen,true,5
6411774811,Only Jungle9 v2,Cho'Gath,true,17
6410053386,YoAreMaidenless,Gangplank,true,11
6409906425,Llenalavon,Garen,true,7
6409862452,Holyfacee,Nasus,true,0
6409784598,reality jesus,Kayle,true,9
6409067610,I αm Vengeαnce,Illaoi,true,8
6408945729,Saraebyqo,Quinn,true,3
6408752511,Mistress Cara ,Irelia,true,8
6407447146,TheHolyOne777,Shen,true,5
6404778797,Luna Tsukino,Akshan,true,5
6400628692,PaQueCxxxVuelvo,Cho'Gath,true,3
6400151838,DudoeL,Kled,true,5
6399137560,TeSpaccooo,Poppy,true,2
6397521159,Tomillodearriba,Dr. Mundo,true,2
6391055780,Proximia,Malphite,true,3
6388784856,Muneeb95,Irelia,true,5
6388460493,LiamOzil,Yorick,true,2
6387389187,ADC4Never,Jax,true,13
6385666257,SrMono,K'Sante,true,6
6381237133,Rank One Neeko,Neeko,true,7
6380660713,KarlGriems,Nasus,true,13
6380501044,xXdarkdiabétique,Darius,true,3
6379700529,RAC1ST TOPLANER,Fiora,true,8
6379064450,Grabbelton,Illaoi,true,4
6377667936,Rowns,Illaoi,true,10
6376173853,Crack Slinger ,Gwen,true,3
6372444795,GutsBerserk98,Sett,true,3
6372365953,skt 1 jwan,Sion,true,7
6372127535,Feed and Seed,Akshan,true,3
6370847845,HdH PrideStalker,Rengar,true,11
6370772278,wolfsparadra,Yorick,true,3
6370531834,DeãthHãwk,Kayle,true,7
6369994423,Cr33pcall,Nasus,true,6
6369771401,Zont Zo lt,Singed,true,2
6369424644,ICrackerI,Sett,true,0
6369362818,FreeKill55,Kindred,true,6
6368806910,Coreadorbrlp,Sion,true,4
6367591707,SupremeDemon69,Shen,true,8
6366134713,ilikegirlsss,Fiora,true,9
6365963935,ShineyTheBorg,Shen,true,10
6364832875,A Bear Appears,Sion,true,8
6364730175,ghõsτ,Cho'Gath,true,16
6364186463,Dodgethat,Teemo,true,9
6363989061,Lingpi,Olaf,true,7
6363555069,milkman62,Fiora,true,17
6363343900,Mr0Tuba I,Gangplank,true,4
6362676964,Fraffrete,Fiora,true,5
6549555527,LE QUERELLEUR,Heimerdinger,true,4
6542863270,Enzo0,Shyvana,true,12
6542807999,FP Sales,Fiora,true,4
6339385641,MXWCH,Volibear,true,3
6339270716,ScreamingEagle,Sion,true,1
6338433379,NagaGeni,Nasus,true,11
6338407553,Kathavonstom,Gangplank,true,9
6338340556,Petaland,Irelia,true,6
6337704794,Viktor Vandski,Sion,true,14
6337649664,BlastTP,Kennen,true,8
6336954133,Morningweed,Yorick,true,2
6336799572,NerfBaronPLS,Camille,true,4
6328662795,Tw1styK,Yone,true,8
6328524936,Yafox31,Sion,true,2
6327544192,try t0 ki11 me,Cho'Gath,true,11
6296786928,VálarMørghulis,Garen,true,6
6286259035,scb123,Teemo,true,17
6091260621,SeigneurDeSoupex,Shen,true,4
6091206245,Mister Dragon XD,Vayne,true,5
6090881326,Naxter123,Nasus,true,4
6089588894,R43TH,Maokai,true,0
6084001224,RoombaStär,Olaf,true,14
6081882261,jpgtron,Yasuo,true,1
6080672829,oqlyk,Udyr,true,0
6068361659,ric111,Gangplank,true,0
6049359637,Iammjmss,Cassiopeia,true,4
6046111092,after work acc,Aatrox,true,5
6046154829,0zzy Osbourne,Renekton,true,9
6045807932,Zhyqiko,Sett,true,3
6045651367,XR5i,Fiora,true,15
6045071139,Sanarair,Jax,true,4
5970479911,Chnow3,Quinn,true,11
5970396504,Níller,Quinn,true,7
5970325648,1v9 or inting ,Cho'Gath,true,5
5861423541,Gems In Ya Mouth,Fiora,true,5
6577879585,TeemoShrooms9k,Mordekaiser,true,4
6577177606,UrLoseIsKarma,Illaoi,true,15
6577091866,Dextor,Sett,true,4
6576459055,Clarityshock,Darius,true,4
6575110513,SunXiaoChuan EX,K'Sante,true,4
6574001582,derank iron now,Rammus,true,8
6571583347,IRaelagI,Malphite,true,0
6571262712,GG Eαsy,Annie,true,7
6568714349,TeemoShrooms9k,Teemo,true,1
6567782051,TeemoShrooms9k,Vayne,true,1
6567749592,TeemoShrooms9k,Vayne,true,10
6567219623,TeemoShrooms9k,Teemo,true,9
6565866412,L9 Dravenn,Rumble,true,19
6563457256,Khrophe,Malphite,true,4
6563206145,CANON A CACA,Naafiri,true,3
6561963214,TeemoShrooms9k,Teemo,true,10
